person_id,dcb_url,dcb_url_en,dcb_url_fr,dcb_label_en,dcb_label_fr,in_cohort
viaf:35559558,http://www.biographi.ca/en/bio/bernard_susan_agnes_14E.html,http://www.biographi.ca/en/bio/bernard_susan_agnes_14E.html,http://www.biographi.ca/fr/bio/bernard_susan_agnes_14F.html,English DCB biography of Susan Agnes Bernard,Biographie en anglais du DBC de Susan Agnes Bernard,1
viaf:35567648,http://www.biographi.ca/en/bio/laumet_antoine_2E.html,http://www.biographi.ca/en/bio/laumet_antoine_2E.html,http://www.biographi.ca/fr/bio/laumet_antoine_2F.html,English DCB biography of Antoine Laumet,,0
viaf:35593058,http://www.biographi.ca/en/bio/bird_james_1892_12E.html,http://www.biographi.ca/en/bio/bird_james_1892_12E.html,http://www.biographi.ca/fr/bio/bird_james_1892_12F.html,English DCB biography of James Bird,Biographie en anglais du DBC de James Bird,1
viaf:35694515,http://www.biographi.ca/en/bio/ambrose_robert_steele_13E.html,http://www.biographi.ca/en/bio/ambrose_robert_steele_13E.html,http://www.biographi.ca/fr/bio/ambrose_robert_steele_13F.html,English DCB biography of Robert Steele Ambrose,Biographie en anglais du DBC de Robert Steele Ambrose,1
viaf:3571559,http://www.biographi.ca/en/bio/greenway_thomas_13E.html,http://www.biographi.ca/en/bio/greenway_thomas_13E.html,http://www.biographi.ca/fr/bio/greenway_thomas_13F.html,French DCB biography of Thomas Greenway,Biographie française du DBC de Thomas Greenway,1
viaf:35736743,http://www.biographi.ca/en/bio/mann_john_12E.html,http://www.biographi.ca/en/bio/mann_john_12E.html,http://www.biographi.ca/fr/bio/mann_john_12F.html,English DCB biography of John Mann,Biographie en anglais du DBC de John Mann,1
viaf:35779218,http://www.biographi.ca/en/bio/howe_clarence_decatur_18E.html,http://www.biographi.ca/en/bio/howe_clarence_decatur_18E.html,http://www.biographi.ca/fr/bio/howe_clarence_decatur_18F.html,English DCB biography of Clarence Decatur Howe,Biographie en anglais du DBC de Clarence Decatur Howe,1
viaf:35846425,http://www.biographi.ca/en/bio/byles_mather_5E.html,http://www.biographi.ca/en/bio/byles_mather_5E.html,http://www.biographi.ca/fr/bio/byles_mather_5F.html,French DCB biography of Mather Byles,Biographie française du DBC de Mather Byles,0
viaf:35846439,http://www.biographi.ca/en/bio/barnard_john_3E.html,http://www.biographi.ca/en/bio/barnard_john_3E.html,http://www.biographi.ca/fr/bio/barnard_john_3F.html,English DCB biography of John Barnard,Biographie en anglais du DBC de John Barnard,0
viaf:35924077,http://www.biographi.ca/en/bio/hodgins_john_george_14E.html,http://www.biographi.ca/en/bio/hodgins_john_george_14E.html,http://www.biographi.ca/fr/bio/hodgins_john_george_14F.html,English DCB biography of John George Hodgins,Biographie en anglais du DBC de John George Hodgins,1
viaf:35928607,http://www.biographi.ca/en/bio/babcock_john_pease_16E.html,http://www.biographi.ca/en/bio/babcock_john_pease_16E.html,http://www.biographi.ca/fr/bio/babcock_john_pease_16F.html,English DCB biography of John Pease Babcock,Biographie en anglais du DBC de John Pease Babcock,1
viaf:35940551,http://www.biographi.ca/en/bio/perley_moses_henry_9E.html,http://www.biographi.ca/en/bio/perley_moses_henry_9E.html,http://www.biographi.ca/fr/bio/perley_moses_henry_9F.html,English DCB biography of Moses Henry Perley,Biographie en anglais du DBC de Moses Henry Perley,1
viaf:35950988,http://www.biographi.ca/en/bio/thompson_thomas_phillips_16E.html,http://www.biographi.ca/en/bio/thompson_thomas_phillips_16E.html,http://www.biographi.ca/fr/bio/thompson_thomas_phillips_16F.html,English DCB biography of Thomas Phillips Thompson,Biographie en anglais du DBC de Thomas Phillips Thompson,1
viaf:35956882,http://www.biographi.ca/en/bio/turcotte_louis_philippe_10E.html,http://www.biographi.ca/en/bio/turcotte_louis_philippe_10E.html,http://www.biographi.ca/fr/bio/turcotte_louis_philippe_10F.html,English DCB biography of Louis-Philippe Turcotte,Biographie en anglais du DBC de Louis-Philippe Turcotte,1
viaf:35971714,http://www.biographi.ca/en/bio/carnochan_janet_15E.html,http://www.biographi.ca/en/bio/carnochan_janet_15E.html,http://www.biographi.ca/fr/bio/carnochan_janet_15F.html,English DCB biography of Janet Carnochan,Biographie en anglais du DBC de Janet Carnochan,1
viaf:35976620,http://www.biographi.ca/en/bio/neilson_john_7E.html,http://www.biographi.ca/en/bio/neilson_john_7E.html,http://www.biographi.ca/fr/bio/neilson_john_7F.html,English DCB biography of John Neilson,Biographie en anglais du DBC de John Neilson,0
viaf:36006952,http://www.biographi.ca/en/bio/anderson_alexander_caulfield_11E.html,http://www.biographi.ca/en/bio/anderson_alexander_caulfield_11E.html,http://www.biographi.ca/fr/bio/anderson_alexander_caulfield_11F.html,French DCB biography of Alexander Caulfield Anderson,Biographie française du DBC de Alexander Caulfield Anderson,1
viaf:36185222,http://www.biographi.ca/en/bio/rigaud_de_vaudreuil_philippe_de_2E.html,http://www.biographi.ca/en/bio/rigaud_de_vaudreuil_philippe_de_2E.html,http://www.biographi.ca/fr/bio/rigaud_de_vaudreuil_philippe_de_2F.html,English DCB biography of Philippe de Rigaud de Vaudreuil,Biographie en anglais du DBC de Philippe de Rigaud de Vaudreuil,0
viaf:36269558,http://www.biographi.ca/en/bio/fanning_edmund_5E.html,http://www.biographi.ca/en/bio/fanning_edmund_5E.html,http://www.biographi.ca/fr/bio/fanning_edmund_5F.html,English DCB biography of Edmund Fanning,Biographie en anglais du DBC de Edmund Fanning,0
viaf:3631690,http://www.biographi.ca/en/bio/tisquantum_1E.html,http://www.biographi.ca/en/bio/tisquantum_1E.html,http://www.biographi.ca/fr/bio/tisquantum_1F.html,English DCB biography of  Tisquantum,Biographie en anglais du DBC de  Tisquantum,0
viaf:3635147270553235700005,http://www.biographi.ca/en/bio/squires_richard_anderson_16E.html,http://www.biographi.ca/en/bio/squires_richard_anderson_16E.html,http://www.biographi.ca/fr/bio/squires_richard_anderson_16F.html,English DCB biography of Sir Richard Anderson Squires,Biographie en anglais du DBC de Sir Richard Anderson Squires,1
viaf:36447988,http://www.biographi.ca/en/bio/walsh_william_8E.html,http://www.biographi.ca/en/bio/walsh_william_8E.html,http://www.biographi.ca/fr/bio/walsh_william_8F.html,English DCB biography of William Walsh,Biographie en anglais du DBC de William Walsh,1
viaf:36449363,http://www.biographi.ca/en/bio/horan_edward_john_10E.html,http://www.biographi.ca/en/bio/horan_edward_john_10E.html,http://www.biographi.ca/fr/bio/horan_edward_john_10F.html,English DCB biography of Edward John Horan,,1
viaf:36469823,http://www.biographi.ca/en/bio/henday_anthony_3E.html,http://www.biographi.ca/en/bio/henday_anthony_3E.html,http://www.biographi.ca/fr/bio/henday_anthony_3F.html,English DCB biography of Anthony Henday,,0
viaf:36506987,http://www.biographi.ca/en/bio/ramezay_jean_baptiste_nicolas_roch_de_4E.html,http://www.biographi.ca/en/bio/ramezay_jean_baptiste_nicolas_roch_de_4E.html,http://www.biographi.ca/fr/bio/ramezay_jean_baptiste_nicolas_roch_de_4F.html,English DCB biography of Jean-Baptiste-Nicolas-Roch de Ramezay,Biographie en anglais du DBC de Jean-Baptiste-Nicolas-Roch de Ramezay,0
viaf:36512161,http://www.biographi.ca/en/bio/russell_benjamin_16E.html,http://www.biographi.ca/en/bio/russell_benjamin_16E.html,http://www.biographi.ca/fr/bio/russell_benjamin_16F.html,English DCB biography of Benjamin Russell,Biographie en anglais du DBC de Benjamin Russell,1
viaf:36516591,http://www.biographi.ca/en/bio/sutherland_alexander_13E.html,http://www.biographi.ca/en/bio/sutherland_alexander_13E.html,http://www.biographi.ca/fr/bio/sutherland_alexander_13F.html,English DCB biography of Alexander Sutherland,Biographie en anglais du DBC de Alexander Sutherland,1
viaf:365789,http://www.biographi.ca/en/bio/nicholas_of_lynne_1E.html,http://www.biographi.ca/en/bio/nicholas_of_lynne_1E.html,http://www.biographi.ca/fr/bio/nicholas_of_lynne_1F.html,English DCB biography of  Nicholas of Lynne,Biographie en anglais du DBC de  Nicholas of Lynne,0
viaf:36597422,http://www.biographi.ca/en/bio/stewart_john_1834_6E.html,http://www.biographi.ca/en/bio/stewart_john_1834_6E.html,http://www.biographi.ca/fr/bio/stewart_john_1834_6F.html,English DCB biography of John Stewart,Biographie en anglais du DBC de John Stewart,0
viaf:36638390,http://www.biographi.ca/en/bio/dessane_marie_hippolyte_antoine_10E.html,http://www.biographi.ca/en/bio/dessane_marie_hippolyte_antoine_10E.html,http://www.biographi.ca/fr/bio/dessane_marie_hippolyte_antoine_10F.html,English DCB biography of Marie-Hippolyte-Antoine Dessane,Biographie en anglais du DBC de Marie-Hippolyte-Antoine Dessane,1
viaf:36670020,http://www.biographi.ca/en/bio/o_neill_john_10E.html,http://www.biographi.ca/en/bio/o_neill_john_10E.html,http://www.biographi.ca/fr/bio/o_neill_john_10F.html,English DCB biography of John O’Neill,Biographie en anglais du DBC de John O’Neill,1
viaf:36758039,http://www.biographi.ca/en/bio/bigot_vincent_2E.html,http://www.biographi.ca/en/bio/bigot_vincent_2E.html,http://www.biographi.ca/fr/bio/bigot_vincent_2F.html,English DCB biography of Vincent Bigot,Biographie en anglais du DBC de Vincent Bigot,0
viaf:36758311,http://www.biographi.ca/en/bio/colborne_john_9E.html,http://www.biographi.ca/en/bio/colborne_john_9E.html,http://www.biographi.ca/fr/bio/colborne_john_9F.html,English DCB biography of John Colborne,Biographie en anglais du DBC de John Colborne,1
viaf:36761797,http://www.biographi.ca/en/bio/kidd_adam_6E.html,http://www.biographi.ca/en/bio/kidd_adam_6E.html,http://www.biographi.ca/fr/bio/kidd_adam_6F.html,English DCB biography of Adam Kidd,Biographie en anglais du DBC de Adam Kidd,0
viaf:36775152,http://www.biographi.ca/en/bio/glenie_james_5E.html,http://www.biographi.ca/en/bio/glenie_james_5E.html,http://www.biographi.ca/fr/bio/glenie_james_5F.html,English DCB biography of James Glenie,Biographie en anglais du DBC de James Glenie,0
viaf:36775839,http://www.biographi.ca/en/bio/holland_anthony_henry_6E.html,http://www.biographi.ca/en/bio/holland_anthony_henry_6E.html,http://www.biographi.ca/fr/bio/holland_anthony_henry_6F.html,English DCB biography of Anthony Henry Holland,Biographie en anglais du DBC de Anthony Henry Holland,0
viaf:36817517,http://www.biographi.ca/en/bio/darling_charles_henry_9E.html,http://www.biographi.ca/en/bio/darling_charles_henry_9E.html,http://www.biographi.ca/fr/bio/darling_charles_henry_9F.html,English DCB biography of Sir Charles Henry Darling,Biographie en anglais du DBC de Sir Charles Henry Darling,1
viaf:36826018,http://www.biographi.ca/en/bio/edgar_james_david_12E.html,http://www.biographi.ca/en/bio/edgar_james_david_12E.html,http://www.biographi.ca/fr/bio/edgar_james_david_12F.html,French DCB biography of Sir James David Edgar,Biographie française du DBC de Sir James David Edgar,1
viaf:36839694,http://www.biographi.ca/en/bio/peachy_joseph_ferdinand_13E.html,http://www.biographi.ca/en/bio/peachy_joseph_ferdinand_13E.html,http://www.biographi.ca/fr/bio/peachy_joseph_ferdinand_13F.html,English DCB biography of Joseph-Ferdinand Peachy,Biographie en anglais du DBC de Joseph-Ferdinand Peachy,1
viaf:36880652,http://www.biographi.ca/en/bio/outram_james_15E.html,http://www.biographi.ca/en/bio/outram_james_15E.html,http://www.biographi.ca/fr/bio/outram_james_15F.html,English DCB biography of Sir James Outram,Biographie en anglais du DBC de Sir James Outram,1
viaf:36919573,http://www.biographi.ca/en/bio/hemon_louis_14E.html,http://www.biographi.ca/en/bio/hemon_louis_14E.html,http://www.biographi.ca/fr/bio/hemon_louis_14F.html,English DCB biography of Louis Hémon,,1
viaf:36922833,http://www.biographi.ca/en/bio/parkman_francis_12E.html,http://www.biographi.ca/en/bio/parkman_francis_12E.html,http://www.biographi.ca/fr/bio/parkman_francis_12F.html,English DCB biography of Francis Parkman,Biographie en anglais du DBC de Francis Parkman,1
viaf:36926277,http://www.biographi.ca/en/bio/laval_francois_de_2E.html,http://www.biographi.ca/en/bio/laval_francois_de_2E.html,http://www.biographi.ca/fr/bio/laval_francois_de_2F.html,English DCB biography of François de Laval,,0
viaf:36966284,http://www.biographi.ca/en/bio/rae_john_1796_1872_10E.html,http://www.biographi.ca/en/bio/rae_john_1796_1872_10E.html,http://www.biographi.ca/fr/bio/rae_john_1796_1872_10F.html,English DCB biography of John Rae,Biographie en anglais du DBC de John Rae,1
viaf:36969066,http://www.biographi.ca/en/bio/jewitt_john_rodgers_6E.html,http://www.biographi.ca/en/bio/jewitt_john_rodgers_6E.html,http://www.biographi.ca/fr/bio/jewitt_john_rodgers_6F.html,English DCB biography of John Rodgers Jewitt,Biographie en anglais du DBC de John Rodgers Jewitt,0
viaf:36981255,http://www.biographi.ca/en/bio/mcclintock_francis_leopold_13E.html,http://www.biographi.ca/en/bio/mcclintock_francis_leopold_13E.html,http://www.biographi.ca/fr/bio/mcclintock_francis_leopold_13F.html,English DCB biography of Sir Francis Leopold McClintock,Biographie en anglais du DBC de Sir Francis Leopold McClintock,1
viaf:37010393,http://www.biographi.ca/en/bio/le_may_pamphile_14E.html,http://www.biographi.ca/en/bio/le_may_pamphile_14E.html,http://www.biographi.ca/fr/bio/le_may_pamphile_14F.html,English DCB biography of Pamphile Le May,Biographie en anglais du DBC de Pamphile Le May,1
viaf:3703154688486948380002,http://www.biographi.ca/en/bio/rho_adolphe_13E.html,http://www.biographi.ca/en/bio/rho_adolphe_13E.html,http://www.biographi.ca/fr/bio/rho_adolphe_13F.html,English DCB biography of Adolphe Rho,Biographie en anglais du DBC de Adolphe Rho,1
viaf:37033011,http://www.biographi.ca/en/bio/michaux_andre_5E.html,http://www.biographi.ca/en/bio/michaux_andre_5E.html,http://www.biographi.ca/fr/bio/michaux_andre_5F.html,English DCB biography of André Michaux,Biographie en anglais du DBC de André Michaux,0
viaf:37041715,http://www.biographi.ca/en/bio/routhier_adolphe_basile_14E.html,http://www.biographi.ca/en/bio/routhier_adolphe_basile_14E.html,http://www.biographi.ca/fr/bio/routhier_adolphe_basile_14F.html,English DCB biography of Sir Adolphe-Basile Routhier,Biographie en anglais du DBC de Sir Adolphe-Basile Routhier,1
viaf:37042419,http://www.biographi.ca/en/bio/kalm_pehr_4E.html,http://www.biographi.ca/en/bio/kalm_pehr_4E.html,http://www.biographi.ca/fr/bio/kalm_pehr_4F.html,English DCB biography of Pehr Kalm,Biographie en anglais du DBC de Pehr Kalm,0
viaf:37043411,http://www.biographi.ca/en/bio/aubin_napoleon_11E.html,http://www.biographi.ca/en/bio/aubin_napoleon_11E.html,http://www.biographi.ca/fr/bio/aubin_napoleon_11F.html,English DCB biography of Napoléon Aubin,Biographie en anglais du DBC de Napoléon Aubin,1
viaf:37061017,http://www.biographi.ca/en/bio/potier_pierre_philippe_4E.html,http://www.biographi.ca/en/bio/potier_pierre_philippe_4E.html,http://www.biographi.ca/fr/bio/potier_pierre_philippe_4F.html,English DCB biography of Pierre-Philippe Potier,Biographie en anglais du DBC de Pierre-Philippe Potier,0
viaf:370806,http://www.biographi.ca/en/bio/scadding_henry_13E.html,http://www.biographi.ca/en/bio/scadding_henry_13E.html,http://www.biographi.ca/fr/bio/scadding_henry_13F.html,English DCB biography of Henry Scadding,,1
viaf:3720365,http://www.biographi.ca/en/bio/montgenet_therese_bernardine_6E.html,http://www.biographi.ca/en/bio/montgenet_therese_bernardine_6E.html,http://www.biographi.ca/fr/bio/montgenet_therese_bernardine_6F.html,English DCB biography of Thérèse-Bernardine Montgenet,,0
viaf:3721151656317908400002,http://www.biographi.ca/en/bio/tomison_william_6E.html,http://www.biographi.ca/en/bio/tomison_william_6E.html,http://www.biographi.ca/fr/bio/tomison_william_6F.html,English DCB biography of William Tomison,Biographie en anglais du DBC de William Tomison,0
viaf:37218360,http://www.biographi.ca/en/bio/baraga_frederic_9E.html,http://www.biographi.ca/en/bio/baraga_frederic_9E.html,http://www.biographi.ca/fr/bio/baraga_frederic_9F.html,English DCB biography of Frederic Baraga,,1
viaf:37251515,http://www.biographi.ca/en/bio/allemand_pierre_1E.html,http://www.biographi.ca/en/bio/allemand_pierre_1E.html,http://www.biographi.ca/fr/bio/allemand_pierre_1F.html,English DCB biography of Pierre Allemand,Biographie en anglais du DBC de Pierre Allemand,0
viaf:37276297,http://www.biographi.ca/en/bio/warburton_george_drought_8E.html,http://www.biographi.ca/en/bio/warburton_george_drought_8E.html,http://www.biographi.ca/fr/bio/warburton_george_drought_8F.html,English DCB biography of George Drought Warburton,Biographie en anglais du DBC de George Drought Warburton,1
viaf:37345889,http://www.biographi.ca/en/bio/verigin_peter_petrovich_16E.html,http://www.biographi.ca/en/bio/verigin_peter_petrovich_16E.html,http://www.biographi.ca/fr/bio/verigin_peter_petrovich_16F.html,English DCB biography of Peter Petrovich Verigin,Biographie en anglais du DBC de Peter Petrovich Verigin,1
viaf:37696783,http://www.biographi.ca/en/bio/masson_francis_5E.html,http://www.biographi.ca/en/bio/masson_francis_5E.html,http://www.biographi.ca/fr/bio/masson_francis_5F.html,English DCB biography of Francis Masson,Biographie en anglais du DBC de Francis Masson,0
