dcb_personId,dcb_name,dcb_birthYear,dcb_deathYear,dcb_url_en,wikidataQid,census_unique_identifier,census_namlast,census_namfrst,census_age,census_sex,census_birthplace_label,persistent_place_id,tcpuid_csd_1881,person_uri,leaf_url,match_method,confidence
lincs:l66ALOzD90S,Walter M. Buck,1826,1881,http://www.biographi.ca/en/bio/buck_walter_m_11E.html,,230801823,buck,walter,54,Male,Ireland,PLACE_NB024003_1881,NB033006,https://jimclifford.ca/hgiscanada/places/nb/moncton-city-cit-nb033006-1881/residents/f/b/#p-230801823,/hgiscanada/places/nb/moncton-city-cit-nb033006-1881/residents/f/b/,name_age_only,medium_no_birthplace
lincs:lGhjtv8ZxPE,Thomas Winning Dyas,1845,1899,http://www.biographi.ca/en/bio/dyas_thomas_winning_12E.html,,860315318,dyas,thos,36,Male,Ireland,PLACE_ON120001,ON134007,https://jimclifford.ca/hgiscanada/places/on/toronto-andrew-s-ward-quartier-on134007-1881/residents/g/d/#p-860315318,/hgiscanada/places/on/toronto-andrew-s-ward-quartier-on134007-1881/residents/g/d/,name_age_birthplace_strict,high
lincs:lJNgt7lb1t7,Charles Coursolles McCaul,1858,1928,http://www.biographi.ca/en/bio/mccaul_charles_coursolles_15E.html,,850500606,mccaul,charles,22,Male,Ontario,PLACE_ON134003_1881,ON134003,https://jimclifford.ca/hgiscanada/places/on/toronto-st-thomas-ward-quartier-on134003-1881/residents/c/m-1/#p-850500606,/hgiscanada/places/on/toronto-st-thomas-ward-quartier-on134003-1881/residents/c/m-1/,name_age_birthplace_strict,high
lincs:lkXehm9d1Er,Alfred Brunel,1818,1887,http://www.biographi.ca/en/bio/brunel_alfred_11E.html,,681601603,brunel,alfred,63,Male,England,PLACE_ON100007,ON105001,https://jimclifford.ca/hgiscanada/places/on/ottawa-wellington-ward-quartier-on105001-1881/residents/a/b/#p-681601603,/hgiscanada/places/on/ottawa-wellington-ward-quartier-on105001-1881/residents/a/b/,name_age_only,medium_no_birthplace
lincs:ll1TJjDQMVQ,James Purcell,1804,,http://www.biographi.ca/en/bio/purcell_james_8E.html,,80400407,purcell,james,76,Male,Nova Scotia,PLACE_NS011027,NS010003,https://jimclifford.ca/hgiscanada/places/ns/portuguese-cove-ns010003-1881/residents/#p-80400407,/hgiscanada/places/ns/portuguese-cove-ns010003-1881/residents/,name_age_only,medium_no_birthplace
lincs:lwHOgDILYKZ,William Flannery,1829,1901,http://www.biographi.ca/en/bio/flannery_william_13E.html,,1042404218,flannery,william,51,Male,Ireland,PLACE_ON109008_1881,ON163003,https://jimclifford.ca/hgiscanada/places/on/st-thomas-city-cit-on163003-1881/residents/c/f/#p-1042404218,/hgiscanada/places/on/st-thomas-city-cit-on163003-1881/residents/c/f/,name_age_only,medium_no_birthplace
lincs:m5y2jWC6pr3,George Cornish,1828,1895,http://www.biographi.ca/en/bio/cornish_george_12E.html,,590103007,cornish,george,53,Male,England,PLACE_QC180001,QC090008,https://jimclifford.ca/hgiscanada/places/qc/montr-al-st-antoine-ward-quartier-qc090008-1881/residents/h/c-2/#p-590103007,/hgiscanada/places/qc/montr-al-st-antoine-ward-quartier-qc090008-1881/residents/h/c-2/,name_age_birthplace_strict,high
lincs:mRQ6VXH7zqf,Dorimène Desjardins,1858,1932,http://www.biographi.ca/en/bio/desjardins_dorimene_16E.html,,311216009,desjardins,doriene,22,Female,Quebec,PLACE_QC066014,QC046001,https://jimclifford.ca/hgiscanada/places/qc/l-vis-c-qc046001-1881/residents/a/d/#p-311216009,/hgiscanada/places/qc/l-vis-c-qc046001-1881/residents/a/d/,name_age_only,medium_no_birthplace
lincs:meeHz7uom2O,George Edward Fenety,1812,1899,http://www.biographi.ca/en/bio/fenety_george_edward_12E.html,,202304112,fenety,george,68,Male,Nova Scotia,PLACE_NB025006,NB030005,https://jimclifford.ca/hgiscanada/places/nb/fredericton-king-s-ward-quartier-nb030005-1881/residents/e/f/#p-202304112,/hgiscanada/places/nb/fredericton-king-s-ward-quartier-nb030005-1881/residents/e/f/,name_age_birthplace_strict,high
lincs:mfZKoxhglqc,Malvina Gagné,1837,1920,http://www.biographi.ca/en/bio/gagne_malvina_14E.html,,500501219,gagne,malvina,43,Female,Quebec,PLACE_QC187005,QC079007,https://jimclifford.ca/hgiscanada/places/qc/qu-bec-st-louis-ward-quartier-qc079007-1881/residents/g/g/#p-500501219,/hgiscanada/places/qc/qu-bec-st-louis-ward-quartier-qc079007-1881/residents/g/g/,name_age_birthplace_strict,high
lincs:mqAKi5maY5w,Dougald Robert Boyle,1847,1914,http://www.biographi.ca/en/bio/boyle_dougald_robert_14E.html,,61604401,boyle,dougald,33,Male,Nova Scotia,PLACE_NS018003_1871,NS007011,https://jimclifford.ca/hgiscanada/places/ns/arichat-w-o-ns007011-1881/residents/k/b/#p-61604401,/hgiscanada/places/ns/arichat-w-o-ns007011-1881/residents/k/b/,name_age_only,medium_no_birthplace
lincs:msyi3s24HX7,Nathan Fellowes Dupuis,1836,1917,http://www.biographi.ca/en/bio/dupuis_nathan_fellowes_14E.html,,742602917,dupuis,nathan,44,Male,Ontario,PLACE_ON077007,ON116001,https://jimclifford.ca/hgiscanada/places/on/kingston-victoria-ward-quartier-on116001-1881/residents/a/d/#p-742602917,/hgiscanada/places/on/kingston-victoria-ward-quartier-on116001-1881/residents/a/d/,name_age_birthplace_strict,high
lincs:mtrGrpa9g9K,Elisha Frederick Hutchings,1855,1930,http://www.biographi.ca/en/bio/hutchings_elisha_frederick_15E.html,,1213300620,hutchings,elisha,25,Male,Ontario,PLACE_MB183003,MB183003,https://jimclifford.ca/hgiscanada/places/mb/winnipeg-mb183003-1881/residents/c/h/#p-1213300620,/hgiscanada/places/mb/winnipeg-mb183003-1881/residents/c/h/,name_age_birthplace_strict,high
lincs:n2LswuVycH0,Edward Black Greenshields,1850,1917,http://www.biographi.ca/en/bio/greenshields_edward_black_14E.html,,590102614,greenshields,edward,31,Male,Quebec,PLACE_QC180001,QC090008,https://jimclifford.ca/hgiscanada/places/qc/montr-al-st-antoine-ward-quartier-qc090008-1881/residents/h/g-1/#p-590102614,/hgiscanada/places/qc/montr-al-st-antoine-ward-quartier-qc090008-1881/residents/h/g-1/,name_age_only,medium_no_birthplace
lincs:n4L8LzqriPW,John Bernard Gilpin,1810,1892,http://www.biographi.ca/en/bio/gilpin_john_bernard_12E.html,,70505106,gilpin,john,70,Male,United States,PLACE_NS045044,NS009002,https://jimclifford.ca/hgiscanada/places/ns/halifax-ward-quartier-no-2-ns009002-1881/residents/b/g/#p-70505106,/hgiscanada/places/ns/halifax-ward-quartier-no-2-ns009002-1881/residents/b/g/,name_age_only,medium_no_birthplace
lincs:nCO28I8V93D,Romuald Trudeau,1802,1888,http://www.biographi.ca/en/bio/trudeau_romuald_11E.html,,562002212,trudeau,romuald,80,Male,Quebec,PLACE_QC173001,QC090003,https://jimclifford.ca/hgiscanada/places/qc/montr-al-centre-ward-quartier-qc090003-1881/residents/#p-562002212,/hgiscanada/places/qc/montr-al-centre-ward-quartier-qc090003-1881/residents/,name_age_only,medium_no_birthplace
lincs:nOILbh1bqS5,Henry Robert Gray,1838,1908,http://www.biographi.ca/en/bio/gray_henry_robert_13E.html,,570510824,gray,henry,42,Male,England,PLACE_QC182002,QC090005,https://jimclifford.ca/hgiscanada/places/qc/montr-al-st-louis-ward-quartier-qc090005-1881/residents/e/g-2/#p-570510824,/hgiscanada/places/qc/montr-al-st-louis-ward-quartier-qc090005-1881/residents/e/g-2/,name_age_birthplace_strict,high
lincs:nOML4ijdtHF,Richard Jacob Heartz,1816,1908,http://www.biographi.ca/en/bio/heartz_richard_jacob_13E.html,,20310405,heartz,richard,64,Male,Prince Edward Island,PLACE_PE136001,PE002001,https://jimclifford.ca/hgiscanada/places/pe/charlottetown-royalty-pe002001-1881/residents/a/h/#p-20310405,/hgiscanada/places/pe/charlottetown-royalty-pe002001-1881/residents/a/h/,name_age_only,medium_no_birthplace
lincs:nT1oobFCCuh,Edward Westhead Arthy,1853,1914,http://www.biographi.ca/en/bio/arthy_edward_westhead_14E.html,,600105701,arthy,edward,28,Male,England,PLACE_QC182001,QC090009,https://jimclifford.ca/hgiscanada/places/qc/montr-al-st-laurent-ward-quartier-qc090009-1881/residents/i/a/#p-600105701,/hgiscanada/places/qc/montr-al-st-laurent-ward-quartier-qc090009-1881/residents/i/a/,name_age_only,medium_no_birthplace
lincs:o8a4PyN0qAX,Arthur Osborne Dawson,1864,1940,http://www.biographi.ca/en/bio/dawson_arthur_osborne_16E.html,,252502503,dawson,arthur,16,Male,New Brunswick,PLACE_NB031001,NB037002,https://jimclifford.ca/hgiscanada/places/nb/addington-nb037002-1881/residents/b/d/#p-252502503,/hgiscanada/places/nb/addington-nb037002-1881/residents/b/d/,name_age_only,medium_no_birthplace
lincs:o8wIvoZJts6,William Chamberlain Silver,1814,1903,http://www.biographi.ca/en/bio/silver_william_chamberlain_13E.html,,70313616,silver,william,66,Male,Nova Scotia,PLACE_NS045043,NS009001,https://jimclifford.ca/hgiscanada/places/ns/halifax-ward-quartier-no-1-ns009001-1881/residents/a/s/#p-70313616,/hgiscanada/places/ns/halifax-ward-quartier-no-1-ns009001-1881/residents/a/s/,name_age_birthplace_strict,high
lincs:oLCcvvCKSX7,Ashley Hibbard,1827,1886,http://www.biographi.ca/en/bio/hibbard_ashley_11E.html,,431001824,hibbard,ashley,54,Male,Quebec,PLACE_QC072005,QC065005,https://jimclifford.ca/hgiscanada/places/qc/st-armand-e-qc065005-1881/residents/e/h/#p-431001824,/hgiscanada/places/qc/st-armand-e-qc065005-1881/residents/e/h/,name_age_only,medium_no_birthplace
lincs:oNOUaxwk9AG,William Proudfoot,1823,1903,http://www.biographi.ca/en/bio/proudfoot_william_1823_1903_13E.html,,140100123,proudfoot,william,58,Male,Scotland,PLACE_NS007009,NS019012,https://jimclifford.ca/hgiscanada/places/ns/kemptown-ns019012-1881/residents/#p-140100123,/hgiscanada/places/ns/kemptown-ns019012-1881/residents/,name_age_birthplace_strict,high
lincs:oUrlT4NXaEb,George Gordon Dustan,1830,1901,http://www.biographi.ca/en/bio/dustan_george_gordon_13E.html,,81805116,dustan,george,53,Male,Scotland,PLACE_NS010014,NS010014,https://jimclifford.ca/hgiscanada/places/ns/dartmouth-ns010014-1881/residents/n/d/#p-81805116,/hgiscanada/places/ns/dartmouth-ns010014-1881/residents/n/d/,name_age_only,medium_no_birthplace
lincs:oVVMq3QqVoz,Ephraim Evans,1803,1892,http://www.biographi.ca/en/bio/evans_ephraim_12E.html,,1092100709,evans,ephraim,77,Male,England,PLACE_ON170007,ON170007,https://jimclifford.ca/hgiscanada/places/on/london-ward-quartier-no-7-on170007-1881/residents/g/e/#p-1092100709,/hgiscanada/places/on/london-ward-quartier-no-7-on170007-1881/residents/g/e/,name_age_only,medium_no_birthplace
lincs:p2Ih0fgprw4,Peter Evander McKerrow,1841,1906,http://www.biographi.ca/en/bio/mckerrow_peter_evander_13E.html,,70505208,mckerrow,peter,40,Male,Antigua-Barbuda,PLACE_NS045044,NS009002,https://jimclifford.ca/hgiscanada/places/ns/halifax-ward-quartier-no-2-ns009002-1881/residents/b/m/#p-70505208,/hgiscanada/places/ns/halifax-ward-quartier-no-2-ns009002-1881/residents/b/m/,name_age_only,medium_no_birthplace
lincs:p3aHPSm14gQ,Henry Joseph Philips,1811,,http://www.biographi.ca/en/bio/philips_henry_joseph_7E.html,,870906301,philips,henry,69,Male,England,PLACE_ON131005,ON135002,https://jimclifford.ca/hgiscanada/places/on/york-e-on135002-1881/residents/b/p/#p-870906301,/hgiscanada/places/on/york-e-on135002-1881/residents/b/p/,name_age_only,medium_no_birthplace
lincs:p94Mc1WuqBh,Nicholas Du Bois Dominic Beck,1857,1928,http://www.biographi.ca/en/bio/beck_nicholas_du_bois_dominic_15E.html,,800601314,beck,nicholas,23,Male,Ontario,PLACE_ON126001_1881,ON126001,https://jimclifford.ca/hgiscanada/places/on/peterborough-town-ville-on126001-1881/residents/a/b/#p-800601314,/hgiscanada/places/on/peterborough-town-ville-on126001-1881/residents/a/b/,name_age_birthplace_strict,high
lincs:pKUMo0G2nCo,Jean-Philippe Rottot,1825,1910,http://www.biographi.ca/en/bio/rottot_jean_philippe_13E.html,,570705219,rottot,jean,56,Male,Quebec,PLACE_QC176002,QC090006,https://jimclifford.ca/hgiscanada/places/qc/montreal-st-james-ward-quartier-st-jacques-qc090006-1881/residents/f/r-2/#p-570705219,/hgiscanada/places/qc/montreal-st-james-ward-quartier-st-jacques-qc090006-1881/residents/f/r-2/,name_age_only,medium_no_birthplace
lincs:pMfzXKy6Oj0,James Beatty Grafton,1826,1909,http://www.biographi.ca/en/bio/grafton_james_beatty_13E.html,,950706606,grafton,james,54,Male,Ontario,PLACE_ON148001,ON148001,https://jimclifford.ca/hgiscanada/places/on/dundas-town-ville-on148001-1881/residents/a/g/#p-950706606,/hgiscanada/places/on/dundas-town-ville-on148001-1881/residents/a/g/,name_age_birthplace_strict,high
lincs:pmj7sckMsnM,Uzziel Ogden,1828,1910,http://www.biographi.ca/en/bio/ogden_uzziel_13E.html,,851013307,ogden,uzziel,52,Male,Ontario,PLACE_ON120004,ON134005,https://jimclifford.ca/hgiscanada/places/on/toronto-st-james-ward-quartier-on134005-1881/residents/e/o/#p-851013307,/hgiscanada/places/on/toronto-st-james-ward-quartier-on134005-1881/residents/e/o/,name_age_birthplace_strict,high
lincs:pyDUBy22QV3,Robert Henry Dunbar,1859,1937,http://www.biographi.ca/en/bio/dunbar_robert_henry_16E.html,,1141902818,dunbar,robert,20,Male,Scotland,PLACE_ON104020,ON177004,https://jimclifford.ca/hgiscanada/places/on/southampton-village-on177004-1881/residents/d/d/#p-1141902818,/hgiscanada/places/on/southampton-village-on177004-1881/residents/d/d/,name_age_birthplace_strict,high
lincs:qJKQD2JxiuU,Edward Playter,1834,1909,http://www.biographi.ca/en/bio/playter_edward_13E.html,,872100501,playter,edward,46,Male,Ontario,PLACE_ON136003,ON136003,https://jimclifford.ca/hgiscanada/places/on/parkdale-village-on136003-1881/residents/c/p/#p-872100501,/hgiscanada/places/on/parkdale-village-on136003-1881/residents/c/p/,name_age_birthplace_strict,high
lincs:qPcjWxqbEUz,Frederick William Fearman,1825,1906,http://www.biographi.ca/en/bio/fearman_frederick_william_13E.html,,951601104,fearman,fred,54,Male,England,PLACE_ON069001,ON149001,https://jimclifford.ca/hgiscanada/places/on/hamilton-ward-quartier-no-1-on149001-1881/residents/a/f/#p-951601104,/hgiscanada/places/on/hamilton-ward-quartier-no-1-on149001-1881/residents/a/f/,name_age_only,medium_no_birthplace
lincs:qWrZyFSdlhJ,Emma Sophia Skinner,1852,1914,http://www.biographi.ca/en/bio/skinner_emma_sophia_14E.html,,1201205016,skinner,emma,29,Female,England,PLACE_ON110006,ON181014,https://jimclifford.ca/hgiscanada/places/on/maidstone-on181014-1881/residents/n/s/#p-1201205016,/hgiscanada/places/on/maidstone-on181014-1881/residents/n/s/,name_age_only,medium_no_birthplace
lincs:qXqHySVhLKg,Horace Merrill,1809,1883,http://www.biographi.ca/en/bio/merrill_horace_11E.html,,700904706,merrill,horace,71,Male,United States,PLACE_ON105008,ON108001,https://jimclifford.ca/hgiscanada/places/on/nepean-on108001-1881/residents/a/m-1/#p-700904706,/hgiscanada/places/on/nepean-on108001-1881/residents/a/m-1/,name_age_only,medium_no_birthplace
lincs:qbOH2LoqN5F,Julien Brosseau,1837,1912,http://www.biographi.ca/en/bio/brosseau_julien_14E.html,,442403016,brosseau,julien,43,Male,Quebec,PLACE_QC064008,QC069001,https://jimclifford.ca/hgiscanada/places/qc/laprairie-village-qc069001-1881/residents/a/b/#p-442403016,/hgiscanada/places/qc/laprairie-village-qc069001-1881/residents/a/b/,name_age_birthplace_strict,high
lincs:qhWOBD9nrQ4,John Semmens,1850,1921,http://www.biographi.ca/en/bio/semmens_john_15E.html,,1213002025,semmens,john,31,Male,England,PLACE_MB183003,MB183003,https://jimclifford.ca/hgiscanada/places/mb/winnipeg-mb183003-1881/residents/c/s/#p-1213002025,/hgiscanada/places/mb/winnipeg-mb183003-1881/residents/c/s/,name_age_only,medium_no_birthplace
lincs:qhzHCMpZY5o,Joseph Taylor Marks,1858,1932,http://www.biographi.ca/en/bio/marks_joseph_taylor_16E.html,,981901711,marks,joseph,21,Male,Ontario,PLACE_ON152007,ON153001,https://jimclifford.ca/hgiscanada/places/on/maryborough-on153001-1881/residents/a/m/#p-981901711,/hgiscanada/places/on/maryborough-on153001-1881/residents/a/m/,name_age_only,medium_no_birthplace
lincs:quRPUgNcNzA,Annie Amelia Chesley,1857,1910,http://www.biographi.ca/en/bio/chesley_annie_amelia_13E.html,,681702013,chesley,anna,22,Female,Ontario,PLACE_ON100007,ON105001,https://jimclifford.ca/hgiscanada/places/on/ottawa-wellington-ward-quartier-on105001-1881/residents/a/c/#p-681702013,/hgiscanada/places/on/ottawa-wellington-ward-quartier-on105001-1881/residents/a/c/,name_age_birthplace_strict,high
lincs:r9VJOdzZwbf,Jennie Grahl Hunter Shirreff,1863,1921,http://www.biographi.ca/en/bio/shirreff_jennie_grahl_hunter_15E.html,,250102922,shirreff,jennie,16,Female,New Brunswick,PLACE_NB029015,NB035010,https://jimclifford.ca/hgiscanada/places/nb/chatham-t-v-nb035010-1881/residents/j/s/#p-250102922,/hgiscanada/places/nb/chatham-t-v-nb035010-1881/residents/j/s/,name_age_birthplace_strict,high
lincs:rIQmdHy9CAp,Robert Harris,1849,1919,http://www.biographi.ca/en/bio/harris_robert_14E.html,,20106103,harris,robert,32,Male,Wales,PLACE_PE136001,PE002001,https://jimclifford.ca/hgiscanada/places/pe/charlottetown-royalty-pe002001-1881/residents/a/h/#p-20106103,/hgiscanada/places/pe/charlottetown-royalty-pe002001-1881/residents/a/h/,name_age_birthplace_strict,high
lincs:rLA2GAwpWOi,Frank Hamilton Mewburn,1858,1929,http://www.biographi.ca/en/bio/mewburn_frank_hamilton_15E.html,,581503419,mewburn,frank,23,Male,Ontario,PLACE_QC180001,QC090008,https://jimclifford.ca/hgiscanada/places/qc/montr-al-st-antoine-ward-quartier-qc090008-1881/residents/h/m-3/#p-581503419,/hgiscanada/places/qc/montr-al-st-antoine-ward-quartier-qc090008-1881/residents/h/m-3/,name_age_only,medium_no_birthplace
lincs:riOvhpyVO0c,François-Xavier Choquet,1851,1926,http://www.biographi.ca/en/bio/choquet_francois_xavier_15E.html,,562001507,choquet,francois,30,Male,Quebec,PLACE_QC173001,QC090003,https://jimclifford.ca/hgiscanada/places/qc/montr-al-centre-ward-quartier-qc090003-1881/residents/#p-562001507,/hgiscanada/places/qc/montr-al-centre-ward-quartier-qc090003-1881/residents/,name_age_only,medium_no_birthplace
lincs:rlZNmQnK9tH,Robert Gerrie,1830,1908,http://www.biographi.ca/en/bio/gerrie_robert_13E.html,,1213105211,gerrie,robt,51,Male,Scotland,PLACE_MB183003,MB183003,https://jimclifford.ca/hgiscanada/places/mb/winnipeg-mb183003-1881/residents/c/g/#p-1213105211,/hgiscanada/places/mb/winnipeg-mb183003-1881/residents/c/g/,name_age_only,medium_no_birthplace
lincs:ro4Nc7XaKv9,William Wallace Turnbull,1828,1899,http://www.biographi.ca/en/bio/turnbull_william_wallace_12E.html,,1030602016,turnbull,william,53,Male,Scotland,PLACE_ON056001,ON160001,https://jimclifford.ca/hgiscanada/places/on/brantford-e-on160001-1881/residents/a/t/#p-1030602016,/hgiscanada/places/on/brantford-e-on160001-1881/residents/a/t/,name_age_birthplace_strict,high
lincs:s2nLUTQlk6d,Arthur M. Chisholm,1856,1902,http://www.biographi.ca/en/bio/chisholm_arthur_m_13E.html,,70316109,chisholm,arthur,25,Male,Nova Scotia,PLACE_NS045043,NS009001,https://jimclifford.ca/hgiscanada/places/ns/halifax-ward-quartier-no-1-ns009001-1881/residents/a/c/#p-70316109,/hgiscanada/places/ns/halifax-ward-quartier-no-1-ns009001-1881/residents/a/c/,name_age_birthplace_strict,high
lincs:s4U5YMtuzz1,Richard Sugden Williams,1834,1906,http://www.biographi.ca/en/bio/williams_richard_sugden_13E.html,,850505714,williams,richard,47,Male,England,PLACE_ON134003_1881,ON134003,https://jimclifford.ca/hgiscanada/places/on/toronto-st-thomas-ward-quartier-on134003-1881/residents/c/w/#p-850505714,/hgiscanada/places/on/toronto-st-thomas-ward-quartier-on134003-1881/residents/c/w/,name_age_birthplace_strict,high
lincs:sNRDVBB0xRr,John Thomas Hawke,1854,1922,http://www.biographi.ca/en/bio/hawke_john_thomas_15E.html,,681711203,hawke,john,26,Male,England,PLACE_ON100007,ON105001,https://jimclifford.ca/hgiscanada/places/on/ottawa-wellington-ward-quartier-on105001-1881/residents/a/h/#p-681711203,/hgiscanada/places/on/ottawa-wellington-ward-quartier-on105001-1881/residents/a/h/,name_age_only,medium_no_birthplace
lincs:sxf1PLEMeju,Dennis Moore,1817,1887,http://www.biographi.ca/en/bio/moore_dennis_11E.html,,741101618,moore,dennison,63,Male,Ireland,PLACE_ON111008,ON115001,https://jimclifford.ca/hgiscanada/places/on/kingston-on115001-1881/residents/a/m/#p-741101618,/hgiscanada/places/on/kingston-on115001-1881/residents/a/m/,name_age_only,medium_no_birthplace
lincs:t2aUbnmyaqr,Charles Pratt,1816,1888,http://www.biographi.ca/en/bio/pratt_charles_11E.html,,1082003421,pratt,charles,65,Male,England,PLACE_ON128001_1891,ON169001,https://jimclifford.ca/hgiscanada/places/on/adelaide-on169001-1881/residents/a/p/#p-1082003421,/hgiscanada/places/on/adelaide-on169001-1881/residents/a/p/,name_age_only,medium_no_birthplace
